Year,Month,Mdate,Sensor_ID,Hourly_Counts
2020,April,28,5,47
2020,April,28,6,107
2020,April,28,26,69
2020,April,28,24,189
2020,April,28,23,43
2020,April,28,25,71
2020,April,28,21,44
2020,April,28,20,25
2020,April,28,19,38
2020,April,28,22,277
2020,April,28,27,14
2020,April,28,28,27
2020,April,28,31,34
2020,April,28,30,35
2020,April,28,34,16
2020,April,28,39,1
2020,April,28,37,15
2020,April,28,40,19
2020,April,28,36,16
2020,April,28,29,8
2020,April,28,42,10
2020,April,28,43,10
2020,April,28,44,8
2020,April,28,35,75
2020,April,28,45,38
2020,April,28,41,110
2020,April,28,46,13
2020,April,28,47,65
2020,April,28,48,21
2020,April,28,49,49
2020,April,28,50,23
2020,April,28,51,21
2020,April,28,52,22
2020,April,28,54,13
2020,April,28,55,206
2020,April,28,56,42
2020,April,28,58,83
2020,April,28,59,0
2020,April,28,61,30
2020,April,28,62,40
2020,April,28,63,21
2020,April,28,64,15
2020,April,28,65,21
2020,April,28,66,52
2020,April,28,4,56
2020,April,28,17,15
2020,April,28,18,17
2020,April,28,53,27
2020,April,28,2,24
2020,April,28,1,51
2020,April,28,3,98
2020,April,28,9,48
2020,April,28,10,12
2020,April,28,12,22
2020,April,28,11,1
2020,April,28,8,13
2020,April,28,7,9
2020,April,28,5,37
2020,April,28,6,53
2020,April,28,26,55
2020,April,28,24,136
2020,April,28,23,22
2020,April,28,25,42
2020,April,28,21,42
2020,April,28,20,11
2020,April,28,19,30
2020,April,28,22,167
2020,April,28,27,15
2020,April,28,28,28
2020,April,28,31,27
2020,April,28,30,44
2020,April,28,34,12
2020,April,28,39,6
2020,April,28,37,12
2020,April,28,40,12
2020,April,28,36,10
2020,April,28,29,7
2020,April,28,42,4
2020,April,28,43,3
2020,April,28,44,3
2020,April,28,35,49
2020,April,28,45,30
2020,April,28,41,120
2020,April,28,46,6
2020,April,28,47,53
2020,April,28,48,22
2020,April,28,49,63
2020,April,28,50,10
2020,April,28,51,20
2020,April,28,52,19
2020,April,28,54,19
2020,April,28,55,158
2020,April,28,56,23
2020,April,28,58,61
2020,April,28,59,3
2020,April,28,61,36
2020,April,28,62,50
2020,April,28,63,20
2020,April,28,64,4
2020,April,28,65,27
2020,April,28,66,64
2020,April,28,4,45
2020,April,28,17,10
2020,April,28,18,3
2020,April,28,53,14
2020,April,28,2,26
2020,April,28,1,21
2020,April,28,3,99
2020,April,28,9,13
2020,April,28,10,3
2020,April,28,12,12
2020,April,28,11,4
2020,April,28,8,0
2020,April,28,7,5
2020,April,28,5,22
2020,April,28,6,36
2020,April,28,26,57
2020,April,28,24,59
2020,April,28,23,17
2020,April,28,25,26
2020,April,28,21,20
2020,April,28,20,6
2020,April,28,19,16
2020,April,28,22,75
2020,April,28,27,10
2020,April,28,28,15
2020,April,28,31,19
2020,April,28,30,22
2020,April,28,34,1
2020,April,28,39,0
2020,April,28,37,5
2020,April,28,40,4
2020,April,28,36,3
2020,April,28,29,5
2020,April,28,42,0
2020,April,28,43,1
2020,April,28,44,1
2020,April,28,35,40
2020,April,28,45,28
2020,April,28,41,78
2020,April,28,46,5
2020,April,28,47,54
2020,April,28,48,11
2020,April,28,49,64
2020,April,28,50,1
2020,April,28,51,24
2020,April,28,52,5
2020,April,28,54,2
2020,April,28,55,102
2020,April,28,56,20
2020,April,28,58,40
2020,April,28,59,1
2020,April,28,61,23
2020,April,28,62,34
2020,April,28,63,16
2020,April,28,64,1
2020,April,28,65,12
2020,April,28,66,17
2020,April,29,4,44
2020,April,29,17,4
2020,April,29,18,0
2020,April,29,53,16
2020,April,29,2,19
2020,April,29,1,29
2020,April,29,3,35
2020,April,29,9,8
2020,April,29,10,2
2020,April,29,12,1
2020,April,29,11,1
2020,April,29,8,6
2020,April,29,7,3
2020,April,29,5,31
2020,April,29,6,14
2020,April,29,26,74
2020,April,29,24,39
2020,April,29,23,17
2020,April,29,25,20
2020,April,29,21,24
2020,April,29,20,4
2020,April,29,19,11
2020,April,29,22,38
2020,April,29,27,3
2020,April,29,28,20
2020,April,29,31,12
2020,April,29,30,24
2020,April,29,34,1
2020,April,29,39,0
2020,April,29,37,5
2020,April,29,40,1
2020,April,29,36,2
2020,April,29,29,1
2020,April,29,42,2
2020,April,29,43,0
2020,April,29,44,1
2020,April,29,35,15
2020,April,29,45,29
2020,April,29,41,55
2020,April,29,46,3
2020,April,29,47,31
2020,April,29,48,14
2020,April,29,49,60
2020,April,29,50,4
2020,April,29,51,7
2020,April,29,52,8
2020,April,29,54,0
2020,April,29,55,74
2020,April,29,56,10
2020,April,29,58,16
2020,April,29,59,1
2020,April,29,61,6
2020,April,29,62,25
2020,April,29,63,31
2020,April,29,64,2
2020,April,29,65,7
2020,April,29,66,21
2020,April,29,4,10
2020,April,29,17,7
2020,April,29,18,0
2020,April,29,53,3
2020,April,29,2,8
2020,April,29,1,10
2020,April,29,3,42
2020,April,29,9,4
2020,April,29,10,5
2020,April,29,12,7
2020,April,29,11,1
2020,April,29,8,0
2020,April,29,7,6
2020,April,29,5,10
2020,April,29,6,19
2020,April,29,26,20
2020,April,29,24,27
2020,April,29,23,19
2020,April,29,25,10
2020,April,29,21,3
2020,April,29,20,5
2020,April,29,19,18
2020,April,29,22,18
2020,April,29,27,0
2020,April,29,28,17
2020,April,29,31,8
2020,April,29,30,2
2020,April,29,34,0
2020,April,29,39,0
2020,April,29,37,1
2020,April,29,40,1
2020,April,29,36,1
2020,April,29,29,1
2020,April,29,42,0
2020,April,29,43,1
2020,April,29,44,0
2020,April,29,35,9
2020,April,29,45,4
2020,April,29,41,10
2020,April,29,46,0
2020,April,29,47,15
2020,April,29,48,4
2020,April,29,49,59
2020,April,29,50,1
2020,April,29,51,7
2020,April,29,52,1
2020,April,29,54,3
2020,April,29,55,36
2020,April,29,58,8
2020,April,29,59,0
2020,April,29,61,4
2020,April,29,62,7
2020,April,29,63,2
2020,April,29,64,1
2020,April,29,65,1
2020,April,29,66,7
2020,April,29,4,10
2020,April,29,17,7
2020,April,29,18,4
2020,April,29,53,3
2020,April,29,2,17
2020,April,29,1,0
2020,April,29,3,34
2020,April,29,9,7
2020,April,29,10,2
2020,April,29,12,10
2020,April,29,11,2
2020,April,29,8,4
2020,April,29,7,2
2020,April,29,5,19
2020,April,29,6,6
2020,April,29,26,24
2020,April,29,24,15
2020,April,29,23,14
2020,April,29,25,17
2020,April,29,21,7
2020,April,29,20,1
2020,April,29,19,1
2020,April,29,22,20
2020,April,29,27,5
2020,April,29,28,10
2020,April,29,31,8
2020,April,29,30,11
2020,April,29,34,0
2020,April,29,39,0
2020,April,29,37,2
2020,April,29,40,0
2020,April,29,36,0
2020,April,29,29,0
2020,April,29,42,0
2020,April,29,43,0
2020,April,29,44,0
2020,April,29,35,3
2020,April,29,45,5
2020,April,29,41,9
2020,April,29,46,10
2020,April,29,47,5
2020,April,29,48,5
2020,April,29,49,56
2020,April,29,50,2
2020,April,29,51,9
2020,April,29,52,1
2020,April,29,54,2
2020,April,29,55,49
2020,April,29,56,2
2020,April,29,58,15
2020,April,29,59,1
2020,April,29,61,2
2020,April,29,62,18
2020,April,29,63,11
2020,April,29,64,1
2020,April,29,65,2
2020,April,29,66,14
2020,April,29,4,14
2020,April,29,17,7
2020,April,29,18,3
2020,April,29,53,19
2020,April,29,2,13
2020,April,29,1,15
2020,April,29,3,29
2020,April,29,9,3
2020,April,29,10,2
2020,April,29,12,1
2020,April,29,11,1
2020,April,29,8,1
2020,April,29,7,3
2020,April,29,5,33
2020,April,29,6,15
2020,April,29,26,44
2020,April,29,24,29
2020,April,29,23,7
2020,April,29,25,12
2020,April,29,21,10
2020,April,29,20,2
2020,April,29,19,1
2020,April,29,22,32
2020,April,29,27,1
2020,April,29,28,39
2020,April,29,31,6
2020,April,29,30,4
2020,April,29,34,0
2020,April,29,39,2
2020,April,29,37,0
2020,April,29,40,3
2020,April,29,36,6
2020,April,29,29,1
2020,April,29,42,0
2020,April,29,43,0
2020,April,29,44,0
2020,April,29,35,2
2020,April,29,45,2
2020,April,29,41,13
2020,April,29,46,2
2020,April,29,47,31
2020,April,29,48,2
2020,April,29,49,60
2020,April,29,50,1
2020,April,29,51,5
2020,April,29,52,0
2020,April,29,54,1
2020,April,29,55,34
2020,April,29,56,2
2020,April,29,58,14
2020,April,29,59,0
2020,April,29,61,1
2020,April,29,62,7
2020,April,29,63,4
2020,April,29,64,1
2020,April,29,65,4
2020,April,29,66,3
2020,April,29,4,5
2020,April,29,17,13
2020,April,29,18,6
2020,April,29,53,5
2020,April,29,2,2
2020,April,29,1,9
2020,April,29,3,19
2020,April,29,9,1
2020,April,29,10,0
2020,April,29,12,2
2020,April,29,11,0
2020,April,29,8,2
2020,April,29,7,2
2020,April,29,5,49
2020,April,29,6,11
2020,April,29,26,27
2020,April,29,24,12
2020,April,29,23,4
2020,April,29,25,17
2020,April,29,21,6
2020,April,29,20,3
2020,April,29,19,2
2020,April,29,22,32
2020,April,29,27,0
2020,April,29,28,55
2020,April,29,31,16
2020,April,29,30,7
2020,April,29,34,2
2020,April,29,39,0
2020,April,29,37,0
2020,April,29,40,3
2020,April,29,36,2
2020,April,29,29,2
2020,April,29,42,5
2020,April,29,43,0
2020,April,29,37,0
2020,April,29,44,3
2020,April,29,35,12
2020,April,29,45,9
2020,April,29,41,35
2020,April,29,46,4
2020,April,29,47,2
2020,April,29,48,1
2020,April,29,49,72
2020,April,29,50,10
2020,April,29,51,4
2020,April,29,52,3
2020,April,29,54,1
2020,April,29,55,46
2020,April,29,56,1
2020,April,29,58,8
2020,April,29,59,0
2020,April,29,61,7
2020,April,29,62,9
2020,April,29,63,8
2020,April,29,64,0
2020,April,29,65,3
2020,April,29,66,3
2020,April,29,4,40
2020,April,29,17,66
2020,April,29,18,4
2020,April,29,53,53
2020,April,29,2,14
2020,April,29,1,10
2020,April,29,3,21
2020,April,29,9,40
2020,April,29,10,4
2020,April,29,12,8
2020,April,29,11,2
2020,April,29,8,20
2020,April,29,7,4
2020,April,29,5,55
2020,April,29,6,95
2020,April,29,26,28
2020,April,29,24,121
2020,April,29,23,21
2020,April,29,25,66
2020,April,29,21,30
2020,April,29,20,3
2020,April,29,19,10
2020,April,29,22,100
2020,April,29,27,3
2020,April,29,28,46
2020,April,29,31,11
2020,April,29,30,13
2020,April,29,34,18
2020,April,29,39,5
2020,April,29,37,0
2020,April,29,40,13
2020,April,29,36,14
2020,April,29,29,18
2020,April,29,42,3
2020,April,29,43,0
2020,April,29,44,0
2020,April,29,35,88
2020,April,29,45,21
2020,April,29,41,101
2020,April,29,46,5
2020,April,29,47,48
2020,April,29,48,10
2020,April,29,49,48
2020,April,29,50,4
2020,April,29,51,46
2020,April,29,52,7
2020,April,29,54,2
2020,April,29,55,81
2020,April,29,56,14
2020,April,29,58,56
2020,April,29,59,0
2020,April,29,61,15
2020,April,29,62,8
2020,April,29,63,32
2020,April,29,64,8
2020,April,29,65,21
2020,April,29,66,16
2020,April,29,4,90
2020,April,29,17,97
2020,April,29,18,23
2020,April,29,53,92
2020,April,29,2,21
2020,April,29,1,55
2020,April,29,3,68
2020,April,29,9,181
2020,April,29,10,39
2020,April,29,12,28
2020,April,29,11,12
2020,April,29,8,45
2020,April,29,7,60
2020,April,29,5,91
2020,April,29,6,210
2020,April,29,26,96
2020,April,29,24,349
2020,April,29,23,75
2020,April,29,25,179
2020,April,29,21,45
2020,April,29,20,11
2020,April,29,19,4
2020,April,29,22,199
2020,April,29,27,5
2020,April,29,28,79
2020,April,29,31,46
2020,April,29,30,24
2020,April,29,34,40
2020,April,29,39,30
2020,April,29,37,0
2020,April,29,40,28
2020,April,29,36,32
2020,April,29,29,40
2020,April,29,42,24
2020,April,29,43,9
2020,April,29,44,5
2020,April,29,35,213
2020,April,29,45,41
2020,April,29,41,202
2020,April,29,46,27
2020,April,29,47,76
2020,April,29,48,20
2020,April,29,49,74
2020,April,29,50,14
2020,April,29,51,65
2020,April,29,52,17
2020,April,29,54,16
2020,April,29,55,178
2020,April,29,56,75
2020,April,29,58,126
2020,April,29,59,3
2020,April,29,61,35
2020,April,29,62,30
2020,April,29,63,27
2020,April,29,64,43
2020,April,29,65,53
2020,April,29,66,21
2020,April,29,4,134
2020,April,29,17,140
2020,April,29,18,60
2020,April,29,53,89
2020,April,29,2,75
2020,April,29,1,97
2020,April,29,3,80
2020,April,29,9,202
2020,April,29,10,62
2020,April,29,12,123
2020,April,29,11,38
2020,April,29,8,112
2020,April,29,7,176
2020,April,29,5,161
2020,April,29,6,230
2020,April,29,26,83
2020,April,29,24,401
2020,April,29,23,108
2020,April,29,25,309
2020,April,29,21,41
2020,April,29,20,17
2020,April,29,19,14
2020,April,29,22,358
2020,April,29,27,33
2020,April,29,28,151
2020,April,29,31,34
2020,April,29,30,30
2020,April,29,34,53
2020,April,29,39,34
2020,April,29,37,0
2020,April,29,40,45
2020,April,29,36,48
2020,April,29,29,78
2020,April,29,42,27
2020,April,29,43,27
2020,April,29,44,20
2020,April,29,35,320
2020,April,29,45,125
2020,April,29,41,220
2020,April,29,46,25
2020,April,29,47,118
2020,April,29,48,40
2020,April,29,49,71
2020,April,29,50,49
2020,April,29,51,31
2020,April,29,52,37
2020,April,29,54,27
2020,April,29,55,176
2020,April,29,56,113
2020,April,29,58,187
2020,April,29,59,18
2020,April,29,61,51
2020,April,29,62,32
2020,April,29,63,61
2020,April,29,64,103
2020,April,29,65,76
2020,April,29,66,65
2020,April,29,4,224
2020,April,29,17,210
2020,April,29,18,121
2020,April,29,53,194
2020,April,29,2,120
2020,April,29,1,132
2020,April,29,3,131
2020,April,29,9,272
2020,April,29,10,60
2020,April,29,12,149
2020,April,29,11,47
2020,April,29,8,97
2020,April,29,7,200
2020,April,29,5,211
2020,April,29,6,319
2020,April,29,26,131
2020,April,29,24,510
2020,April,29,23,169
2020,April,29,25,250
2020,April,29,21,45
2020,April,29,20,35
2020,April,29,19,31
2020,April,29,22,544
2020,April,29,27,55
2020,April,29,28,173
2020,April,29,31,59
2020,April,29,30,58
2020,April,29,34,54
2020,April,29,39,81
2020,April,29,37,0
2020,April,29,40,159
2020,April,29,36,114
2020,April,29,29,98
2020,April,29,42,39
2020,April,29,43,21
2020,April,29,44,28
2020,April,29,35,372
2020,April,29,45,139
2020,April,29,41,403
2020,April,29,46,41
2020,April,29,47,255
2020,April,29,48,65
2020,April,29,49,73
2020,April,29,50,68
2020,April,29,51,40
2020,April,29,52,75
2020,April,29,54,16
2020,April,29,55,223
2020,April,29,56,96
2020,April,29,58,306
2020,April,29,59,21
2020,April,29,61,50
2020,April,29,62,42
2020,April,29,63,85
2020,April,29,64,88
2020,April,29,65,174
2020,April,29,66,84
2020,April,29,4,279
2020,April,29,17,138
2020,April,29,18,86
2020,April,29,53,207
2020,April,29,2,194
2020,April,29,1,183
2020,April,29,3,155
2020,April,29,9,137
2020,April,29,10,48
2020,April,29,12,75
2020,April,29,11,22
2020,April,29,8,0
2020,April,29,7,90
2020,April,29,5,124
2020,April,29,6,230
2020,April,29,26,128
2020,April,29,24,353
2020,April,29,23,84
2020,April,29,25,202
2020,April,29,21,85
2020,April,29,20,25
2020,April,29,19,38
2020,April,29,22,535
2020,April,29,27,68
2020,April,29,28,129
2020,April,29,31,86
2020,April,29,30,56
2020,April,29,34,56
2020,April,29,39,55
2020,April,29,37,0
2020,April,29,40,106
2020,April,29,36,68
2020,April,29,29,63
2020,April,29,42,21
2020,April,29,43,16
2020,April,29,44,8
2020,April,29,35,210
2020,April,29,45,153
2020,April,29,41,423
2020,April,29,46,23
2020,April,29,47,232
2020,April,29,48,59
2020,April,29,49,48
2020,April,29,50,82
2020,April,29,51,71
2020,April,29,52,32
2020,April,29,54,18
2020,April,29,55,225
2020,April,29,56,82
2020,April,29,58,148
2020,April,29,59,19
2020,April,29,61,67
2020,April,29,62,38
2020,April,29,63,115
2020,April,29,64,51
2020,April,29,65,85
2020,April,29,66,98
2020,April,29,4,316
2020,April,29,17,138
2020,April,29,18,83
2020,April,29,53,246
2020,April,29,2,204
2020,April,29,1,195
2020,April,29,3,150
2020,April,29,9,98
2020,April,29,10,37
2020,April,29,12,23
2020,April,29,11,11
2020,April,29,8,0
2020,April,29,7,32
2020,April,29,5,138
2020,April,29,6,193
2020,April,29,26,123
2020,April,29,24,307
2020,April,29,23,61
2020,April,29,25,100
2020,April,29,21,124
2020,April,29,20,31
2020,April,29,19,57
2020,April,29,22,494
2020,April,29,27,43
2020,April,29,28,102
2020,April,29,31,58
2020,April,29,30,72
2020,April,29,34,18
2020,April,29,39,72
2020,April,29,40,124
2020,April,29,36,59
2020,April,29,29,13
2020,April,29,42,24
2020,April,29,43,8
2020,April,29,44,6
2020,April,29,35,138
2020,April,29,45,188
2020,April,29,41,423
2020,April,29,46,25
2020,April,29,47,184
2020,April,29,48,69
2020,April,29,49,42
2020,April,29,50,77
2020,April,29,51,50
2020,April,29,52,59
2020,April,29,54,21
2020,April,29,55,242
2020,April,29,56,76
2020,April,29,58,97
2020,April,29,59,26
2020,April,29,61,74
2020,April,29,62,42
2020,April,29,63,134
2020,April,29,64,35
2020,April,29,65,71
2020,April,29,66,133
2020,April,29,4,322
2020,April,29,17,160
2020,April,29,18,81
2020,April,29,53,229
2020,April,29,2,267
2020,April,29,1,308
2020,April,29,3,203
2020,April,29,9,75
2020,April,29,10,34
2020,April,29,12,108
2020,April,29,11,21
2020,April,29,8,23
2020,April,29,7,50
2020,April,29,5,158
2020,April,29,6,191
2020,April,29,26,199
2020,April,29,24,298
2020,April,29,23,97
2020,April,29,25,152
2020,April,29,21,142
2020,April,29,20,51
2020,April,29,19,96
2020,April,29,22,581
2020,April,29,27,47
2020,April,29,28,126
2020,April,29,31,84
2020,April,29,30,118
2020,April,29,34,20
2020,April,29,39,78
2020,April,29,37,0
2020,April,29,40,83
2020,April,29,36,95
2020,April,29,29,51
2020,April,29,42,35
2020,April,29,43,17
2020,April,29,44,23
2020,April,29,35,233
2020,April,29,45,193
2020,April,29,41,430
2020,April,29,46,22
2020,April,29,47,305
2020,April,29,48,78
2020,April,29,49,107
2020,April,29,50,95
2020,April,29,51,76
2020,April,29,52,93
2020,April,29,54,27
2020,April,29,55,355
2020,April,29,56,79
2020,April,29,58,134
2020,April,29,59,32
2020,April,29,61,113
2020,April,29,62,44
2020,April,29,63,174
2020,April,29,64,36
2020,April,29,65,135
2020,April,29,66,231
2020,April,29,4,492
2020,April,29,17,182
2020,April,29,18,74
2020,April,29,53,309
2020,April,29,2,380
2020,April,29,1,427
2020,April,29,3,291
2020,April,29,9,131
2020,April,29,10,62
2020,April,29,12,146
2020,April,29,11,35
2020,April,29,8,141
2020,April,29,7,79
2020,April,29,5,264
2020,April,29,6,293
2020,April,29,26,348
2020,April,29,24,482
2020,April,29,23,119
2020,April,29,25,218
2020,April,29,21,191
2020,April,29,20,66
2020,April,29,19,156
2020,April,29,22,751
2020,April,29,27,81
2020,April,29,28,157
2020,April,29,31,135
2020,April,29,30,169
2020,April,29,34,51
2020,April,29,39,106
2020,April,29,37,0
2020,April,29,40,141
2020,April,29,36,136
2020,April,29,29,54
2020,April,29,42,46
2020,April,29,43,21
2020,April,29,44,23
2020,April,29,35,352
2020,April,29,45,246
2020,April,29,41,432
2020,April,29,46,29
2020,April,29,47,358
2020,April,29,48,99
2020,April,29,49,138
2020,April,29,50,104
2020,April,29,51,98
2020,April,29,52,121
2020,April,29,54,44
2020,April,29,55,484
2020,April,29,56,145
2020,April,29,58,192
2020,April,29,59,47
2020,April,29,61,161
2020,April,29,62,74
2020,April,29,63,263
2020,April,29,64,62
2020,April,29,65,126
2020,April,29,66,293
2020,April,29,4,525
2020,April,29,17,188
2020,April,29,18,77
2020,April,29,53,295
2020,April,29,2,415
2020,April,29,1,435
2020,April,29,3,329
2020,April,29,9,105
2020,April,29,10,27
2020,April,29,12,65
2020,April,29,11,14
2020,April,29,8,72
2020,April,29,7,34
2020,April,29,5,165
2020,April,29,6,276
2020,April,29,26,285
2020,April,29,24,447
2020,April,29,23,125
2020,April,29,25,196
2020,April,29,21,281
2020,April,29,20,85
2020,April,29,19,176
2020,April,29,22,768
2020,April,29,27,53
2020,April,29,28,120
2020,April,29,31,123
2020,April,29,30,152
2020,April,29,34,34
2020,April,29,39,93
2020,April,29,37,6
2020,April,29,40,124
2020,April,29,36,95
2020,April,29,29,29
2020,April,29,42,29
2020,April,29,43,11
2020,April,29,44,4
2020,April,29,35,250
2020,April,29,45,270
2020,April,29,41,472
2020,April,29,46,25
2020,April,29,47,358
2020,April,29,48,98
2020,April,29,49,102
2020,April,29,50,91
2020,April,29,51,93
2020,April,29,52,112
2020,April,29,54,23
2020,April,29,55,487
2020,April,29,56,152
2020,April,29,58,197
2020,April,29,59,44
2020,April,29,61,111
2020,April,29,62,77
2020,April,29,63,261
2020,April,29,64,58
2020,April,29,65,87
2020,April,29,66,274
2020,April,29,4,439
2020,April,29,17,103
2020,April,29,18,88
2020,April,29,53,276
2020,April,29,2,308
2020,April,29,1,348
2020,April,29,3,253
2020,April,29,9,101
2020,April,29,10,35
2020,April,29,12,16
2020,April,29,11,0
2020,April,29,8,43
2020,April,29,7,17
2020,April,29,5,113
2020,April,29,6,348
2020,April,29,26,165
2020,April,29,24,474
2020,April,29,23,92
2020,April,29,25,141
2020,April,29,21,185
2020,April,29,20,76
2020,April,29,19,153
2020,April,29,22,666
2020,April,29,27,62
2020,April,29,28,77
2020,April,29,31,43
2020,April,29,30,168
2020,April,29,34,19
2020,April,29,39,27
2020,April,29,37,62
2020,April,29,40,94
2020,April,29,36,73
2020,April,29,29,14
2020,April,29,42,34
2020,April,29,43,9
2020,April,29,44,6
2020,April,29,35,172
2020,April,29,45,214
2020,April,29,41,411
2020,April,29,46,17
2020,April,29,47,256
2020,April,29,48,99
2020,April,29,49,61
2020,April,29,50,71
2020,April,29,51,89
2020,April,29,52,116
2020,April,29,54,43
2020,April,29,55,511
2020,April,29,56,137
2020,April,29,58,155
2020,April,29,59,12
2020,April,29,61,89
2020,April,29,62,76
2020,April,29,63,166
2020,April,29,64,36
2020,April,29,65,69
2020,April,29,66,204
2020,April,29,4,395
2020,April,29,17,80
2020,April,29,18,89
2020,April,29,53,183
2020,April,29,2,303
2020,April,29,1,412
2020,April,29,3,311
2020,April,29,9,174
2020,April,29,10,40
2020,April,29,12,30
2020,April,29,11,1
2020,April,29,8,45
2020,April,29,7,40
2020,April,29,5,177
2020,April,29,6,308
2020,April,29,26,153
2020,April,29,24,517
2020,April,29,23,73
2020,April,29,25,129
2020,April,29,21,193
2020,April,29,20,78
2020,April,29,19,153
2020,April,29,22,788
2020,April,29,27,58
2020,April,29,28,105
2020,April,29,31,80
2020,April,29,30,155
2020,April,29,34,28
2020,April,29,39,40
2020,April,29,37,45
2020,April,29,40,76
2020,April,29,36,64
2020,April,29,29,19
2020,April,29,42,19
2020,April,29,43,20
2020,April,29,44,7
2020,April,29,35,197
2020,April,29,45,175
2020,April,29,41,434
2020,April,29,46,25
2020,April,29,47,324
2020,April,29,48,54
2020,April,29,49,61
2020,April,29,50,82
2020,April,29,51,95
2020,April,29,52,115
2020,April,29,54,27
2020,April,29,55,497
2020,April,29,56,158
2020,April,29,58,194
2020,April,29,59,22
2020,April,29,61,127
2020,April,29,62,73
2020,April,29,63,127
2020,April,29,64,60
2020,April,29,65,100
2020,April,29,66,312
2020,April,29,4,324
2020,April,29,17,94
2020,April,29,18,101
2020,April,29,53,215
2020,April,29,2,243
2020,April,29,1,290
2020,April,29,3,235
2020,April,29,9,193
2020,April,29,10,30
2020,April,29,12,23
2020,April,29,11,5
2020,April,29,8,60
2020,April,29,7,41
2020,April,29,5,118
2020,April,29,6,389
2020,April,29,26,142
2020,April,29,24,703
2020,April,29,23,132
2020,April,29,25,149
2020,April,29,21,168
2020,April,29,20,57
2020,April,29,19,146
2020,April,29,22,850
2020,April,29,27,58
2020,April,29,28,116
2020,April,29,31,64
2020,April,29,30,151
2020,April,29,34,20
2020,April,29,39,34
2020,April,29,37,44
2020,April,29,40,89
2020,April,29,36,67
2020,April,29,29,16
2020,April,29,42,31
2020,April,29,43,21
2020,April,29,44,9
2020,April,29,35,169
2020,April,29,45,174
2020,April,29,41,356
2020,April,29,46,13
2020,April,29,47,264
2020,April,29,48,96
2020,April,29,49,68
2020,April,29,50,71
2020,April,29,51,44
2020,April,29,52,94
2020,April,29,54,38
2020,April,29,55,547
2020,April,29,56,164
2020,April,29,58,245
2020,April,29,59,7
2020,April,29,61,88
2020,April,29,62,68
2020,April,29,63,143
2020,April,29,64,47
2020,April,29,65,82
2020,April,29,66,268
2020,April,29,4,233
2020,April,29,17,109
2020,April,29,18,113
2020,April,29,53,160
2020,April,29,2,190
2020,April,29,1,320
2020,April,29,3,228
2020,April,29,9,194
2020,April,29,10,52
2020,April,29,12,26
2020,April,29,11,5
2020,April,29,8,52
2020,April,29,7,39
2020,April,29,5,137
2020,April,29,6,387
2020,April,29,26,159
2020,April,29,24,830
2020,April,29,23,142
2020,April,29,25,142
2020,April,29,21,182
2020,April,29,20,47
2020,April,29,19,154
2020,April,29,22,939
2020,April,29,27,43
2020,April,29,28,89
2020,April,29,31,51
2020,April,29,30,111
2020,April,29,34,30
2020,April,29,39,32
2020,April,29,37,38
2020,April,29,40,94
2020,April,29,36,75
2020,April,29,29,20
2020,April,29,42,27
2020,April,29,43,21
2020,April,29,44,8
2020,April,29,35,240
2020,April,29,45,162
2020,April,29,41,378
2020,April,29,46,24
2020,April,29,47,279
2020,April,29,48,63
2020,April,29,49,70
2020,April,29,50,69
2020,April,29,51,57
2020,April,29,52,80
2020,April,29,54,38
2020,April,29,55,570
2020,April,29,56,172
2020,April,29,58,266
2020,April,29,59,1
2020,April,29,61,94
2020,April,29,62,82
2020,April,29,63,120
2020,April,29,64,66
2020,April,29,65,89
2020,April,29,66,211
2020,April,29,4,191
2020,April,29,17,44
2020,April,29,18,31
2020,April,29,53,90
2020,April,29,2,115
2020,April,29,1,195
2020,April,29,3,204
2020,April,29,9,63
2020,April,29,10,31
2020,April,29,12,19
2020,April,29,11,1
2020,April,29,8,44
2020,April,29,7,32
2020,April,29,5,97
2020,April,29,6,204
2020,April,29,26,118
2020,April,29,24,390
2020,April,29,23,82
2020,April,29,25,124
2020,April,29,21,148
2020,April,29,20,33
2020,April,29,19,103
2020,April,29,22,632
2020,April,29,27,23
2020,April,29,28,71
2020,April,29,31,29
2020,April,29,30,115
2020,April,29,34,18
2020,April,29,39,7
2020,April,29,37,34
2020,April,29,40,51
2020,April,29,36,51
2020,April,29,29,24
2020,April,29,42,15
2020,April,29,43,11
2020,April,29,44,8
2020,April,29,35,142
2020,April,29,45,94
2020,April,29,41,238
2020,April,29,46,22
2020,April,29,47,199
2020,April,29,48,45
2020,April,29,49,70
2020,April,29,50,55
2020,April,29,51,44
2020,April,29,52,41
2020,April,29,54,25
2020,April,29,55,517
2020,April,29,56,99
2020,April,29,58,132
2020,April,29,59,1
2020,April,29,61,73
2020,April,29,62,92
2020,April,29,63,71
2020,April,29,64,29
2020,April,29,65,57
2020,April,29,66,138
2020,April,29,4,96
2020,April,29,17,34
2020,April,29,18,30
2020,April,29,53,61
2020,April,29,2,63
2020,April,29,1,110
2020,April,29,3,126
2020,April,29,9,29
2020,April,29,10,26
2020,April,29,12,9
2020,April,29,11,1
2020,April,29,8,23
2020,April,29,7,6
2020,April,29,5,57
2020,April,29,6,125
2020,April,29,26,97
2020,April,29,24,217
2020,April,29,23,47
2020,April,29,25,68
2020,April,29,21,66
2020,April,29,20,35
2020,April,29,19,80
2020,April,29,22,394
2020,April,29,27,20
2020,April,29,28,32
2020,April,29,31,33
2020,April,29,30,102
2020,April,29,34,5
2020,April,29,39,3
2020,April,29,37,21
